run_id,epoch,train_recon,train_vq,train_distill,train_src_repulsion,val_recon,val_distill,val_src_repulsion,src_repulsion_weight,best_val_recon,is_best,phase,channel_prob,learning_rate
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,90,0.04706033,0.19111779,0.02908144,0.00000000,0.05055755,0.03056977,0.00000000,0,0.04577908,0,Phase3-微调,0.225000,5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,91,0.04686014,0.18971384,0.02902818,0.00000000,0.05694985,0.03038928,0.00000000,0,0.04577908,0,Phase3-微调,0.250000,5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,92,0.04668637,0.18941118,0.02883833,0.00000000,0.04475120,0.02516310,0.00000000,0,0.04475120,1,Phase3-微调,0.275000,5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,93,0.04622195,0.18484131,0.02804797,0.00000000,0.04514449,0.02563446,0.00000000,0,0.04475120,0,Phase3-微调,0.300000,5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,94,0.04592503,0.18288976,0.02770863,0.00000000,0.04761484,0.03032366,0.00000000,0,0.04475120,0,Phase3-微调,0.325000,5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,95,0.04600197,0.18269103,0.02762915,0.00000000,0.04596853,0.02788281,0.00000000,0,0.04475120,0,Phase3-微调,0.350000,5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,96,0.04639535,0.18727880,0.02844360,0.00000000,0.04479778,0.02584531,0.00000000,0,0.04475120,0,Phase3-微调,0.375000,5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,97,0.04654704,0.19012579,0.02902439,0.00000000,0.04580971,0.02724364,0.00000000,0,0.04475120,0,Phase3-微调,0.400000,5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,98,0.04629885,0.18807767,0.02853962,0.00000000,0.04791069,0.02913038,0.00000000,0,0.04475120,0,Phase3-微调,0.425000,5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,99,0.04629609,0.18799322,0.02837312,0.00000000,0.04634796,0.02772499,0.00000000,0,0.04475120,0,Phase3-微调,0.450000,5e-05
